PDB_ID,Download_status
5v7n,OK
1n4s,OK
1e5e,OK
4iz7,OK
5k1u,OK
2y0b,OK
4ity,OK
3w3a,OK
2v3w,OK
5zws,OK
4yro,OK
1p8r,OK
2wip,OK
3qbv,counts
3bo3,OK
4xp3,OK
3qxo,OK
3m1s,counts
5ok3,OK
4jva,counts
4jt5,OK
2ik9,OK
6qg4,counts
4ecq,OK
4oe5,counts
2bkw,OK
4dtc,OK
1r39,OK
3u2q,OK
6n73,OK
6m94,counts
1qs8,OK
3gvp,OK
4wqy,failed_download
1ihd,OK
3tgw,OK
4v90,failed_download
1pgq,OK
4xh0,OK
6i8a,counts
2rku,OK
1qvr,OK
3l4v,OK
3pnm,OK
1s1p,OK
5nq9,OK
2bak,OK
1qru,OK
6dqy,OK
1j7d,OK
5i3j,OK
6en4,OK
3o5f,OK
6ccp,OK
6i4f,OK
3m4q,counts
3ksg,OK
1a48,OK
2wns,OK
4mzx,OK
1geu,OK
5mf4,OK
2qvy,OK
5cwz,OK
5lgc,OK
1pfy,OK
3hdi,OK
6d4p,counts
2vux,OK
1fuq,OK
4gr1,OK
5m59,OK
1jph,OK
1nvg,OK
3fln,OK
2nps,OK
3h67,OK
2voo,OK
5lyi,OK
1t0k,OK
1lp4,OK
1ay0,OK
3utb,OK
3ihr,OK
1ks2,OK
1fpj,OK
4try,OK
2z04,OK
2zt7,OK
3zei,OK
4dlz,OK
4apa,OK
2b4e,OK
5zee,OK
2yiu,OK
5orr,OK
5eko,OK
2plk,OK
3chp,OK
2ieg,OK
2zan,OK
1m5k,OK
2pmf,OK
4yg8,OK
1ea0,OK
3tpz,OK
6bk7,OK
2oo7,OK
2nvy,OK
4x33,OK
4m0p,OK
6ih2,OK
3nfi,OK
3s87,OK
5jbv,OK
6gzl,OK
5g3z,OK
4wf1,failed_download
5nhj,counts
5jo9,OK
5d8b,failed_download
3km1,OK
6c73,OK
1veb,OK
2cmd,OK
3cmi,OK
1g7w,OK
1ori,OK
1j4r,OK
5zec,OK
4a7g,OK
2cft,OK
3m9y,OK
1rbm,OK
4yno,OK
4c35,counts
6gjv,OK
4yii,counts
5li1,OK
2yq4,OK
4rcz,OK
2dbz,OK
1yhw,OK
5cyh,OK
6npn,counts
3psg,counts
5i5v,OK
2r3o,OK
5dx5,OK
2f2u,OK
2pha,OK
6du7,OK
1d5c,OK
4nyi,OK
2o1z,counts
3d4l,OK
3mzv,OK
4ew2,OK
5wxm,OK
4rla,OK
4ji5,OK
5ce8,OK
2ihv,OK
5f1x,OK
6hzb,OK
4r3e,OK
4fkj,OK
2rhd,OK
3ow3,OK
2hhh,OK
6by1,failed_download
5huv,OK
2vh5,OK
3mh1,OK
4v26,OK
4uf4,OK
4ro1,counts
3lxr,OK
6etj,OK
4ag7,OK
6fcb,OK
1qpr,OK
3pxi,OK
1ckj,OK
3dxk,OK
1idd,OK
2pc8,OK
6n5w,OK
5dfl,OK
1gia,OK
3if7,counts
5dm6,OK
6gmc,OK
1gjp,OK
3owk,OK
1g3q,OK
4btj,OK
4jc3,OK
4wjn,OK
3oqb,OK
5l9x,OK
5nxa,OK
3q67,OK
1r3t,OK
5jla,OK
4lyf,OK
3abi,OK
3u09,OK
2cnx,OK
2nm0,OK
1oas,OK
2c5n,OK
4prt,OK
1ac4,OK
3s6j,OK
2p5n,OK
1en4,OK
5mi3,OK
3p4k,OK
3zin,OK
1lxt,OK
2npi,OK
3mbb,OK
4k7w,OK
2yza,OK
3u2z,counts
2evo,OK
5ivu,OK
4f6u,OK
5osy,OK
4lc0,OK
5bue,OK
5zn4,OK
5emm,OK
4hmn,OK
3f1k,OK
2ws3,OK
2d1t,OK
4b3t,OK
1u6b,OK
5uki,OK
4q9d,OK
2xkc,counts
1h7p,OK
5zi0,OK
2b9r,counts
1xpg,counts
5osp,OK
1qbq,OK
1g4y,OK
5orj,OK
4aqy,OK
3tu5,OK
4i5f,OK
3oxt,counts
4h85,OK
5icd,OK
6cap,OK
1rl6,OK
5upl,OK
6jcj,OK
1i01,OK
4jqe,counts
4bai,OK
4b4b,OK
6e5u,OK
6sot,counts
2c3c,OK
1cg0,OK
5whg,distance
3kbb,OK
3wf7,OK
4zzo,counts
5j78,OK
1y1a,OK
1u7t,OK
1n34,OK
1dm3,OK
1z0a,OK
3bvj,OK
1zs9,OK
5cts,OK
5j34,OK
2hhp,OK
4us0,OK
5w1a,OK
3lz8,OK
2f92,OK
5owr,counts
3rk9,OK
3qht,OK
4cj6,OK
5lu9,OK
1hld,OK
4n45,OK
4v6c,failed_download
4jbl,OK
4y8s,OK
1faa,OK
1uod,OK
4nzp,counts
1wbn,OK
1xl7,OK
1x7y,OK
4eb5,counts
3l0d,OK
6ibz,OK
5ydk,OK
1m4l,OK
4lgm,OK
4nev,OK
3qan,OK
4wd1,OK
1i1d,OK
1ukl,OK
3e95,OK
2bn7,OK
5wum,OK
4gab,OK
5z6q,counts
4i6n,OK
2ya3,OK
4mrn,OK
1lqu,OK
3r22,counts
4ury,OK
4v9c,failed_download
2bji,OK
3fns,OK
5m2n,OK
6am9,counts
5ip9,OK
4ajs,OK
3m5c,OK
2mys,counts
5vm5,OK
5c8y,OK
1m2m,OK
6i2r,OK
5i93,counts
5i33,OK
1nlt,OK
6hnu,OK
2y9m,OK
4u7j,OK
1za5,OK
2vl9,OK
2eat,OK
3i3o,OK
4uqv,OK
2e2j,OK
6mqg,OK
1hfw,OK
4ioc,counts
6eh0,OK
2z9s,OK
3wx8,OK
2cxu,OK
3btn,OK
4hpq,OK
5kkb,OK
1zdg,OK
3nyr,OK
1kbj,OK
1r0e,OK
1i7k,OK
4nvd,OK
3rd8,counts
1ypp,OK
5kei,OK
6gm6,OK
5gkc,OK
3kkp,OK
5a4u,counts
4f7n,OK
4wjp,OK
1m1z,OK
1obg,OK
6bof,OK
4pjj,OK
4lko,OK
1qym,OK
5nbn,OK
5c4a,OK
4jdc,OK
1htt,OK
1cwm,OK
3ep6,OK
4dv2,OK
1nr1,OK
5w4u,OK
3b5n,OK
6bl2,OK
4xnc,OK
4whx,OK
2p1i,OK
6dzo,OK
1gfz,OK
3cf3,OK
1ivr,OK
1g17,OK
3qyz,OK
4j14,OK
6a7b,OK
2ik2,OK
4mmm,OK
2j04,OK
3ddc,OK
1nv0,OK
4zj7,counts
2iqd,OK
5vwo,OK
4zvz,OK
3gdr,OK
3kio,counts
4fe2,OK
2ayq,OK
1vkg,OK
5j4d,failed_download
5gyn,OK
1zgd,OK
5l5q,OK
2aeb,OK
5kks,OK
3w2c,OK
3rfs,OK
6dal,OK
5kym,OK
1nqt,OK
3sju,OK
2yaa,OK
4yv0,OK
2jk2,OK
2wpv,OK
5t1h,OK
5zf1,OK
4r7j,OK
4kkx,OK
5glg,OK
5h6o,OK
4an9,OK
2c03,OK
4b4u,OK
1sux,OK
1e79,OK
3srd,OK
4tmk,OK
3g8m,OK
5zli,OK
4n9u,counts
1gz8,OK
2if0,OK
2nvg,OK
1ol7,OK
6n2j,OK
1wkk,OK
3n7u,OK
3g2j,OK
6k08,counts
3cyh,OK
3a7l,OK
3e9n,OK
2qn3,OK
3k7y,OK
1wzy,OK
1xoi,OK
1gn2,OK
2ib9,OK
6egw,counts
5eqj,OK
5uuv,OK
3f9m,OK
1tyb,counts
1ibm,OK
1qnc,OK
3r56,OK
1hr8,OK
2xb4,OK
6jox,OK
4gnx,OK
6i5m,OK
5tcg,OK
1wg0,OK
5n3o,OK
4jpt,OK
2o54,OK
1hsz,OK
5o52,OK
3r7m,OK
6iqk,OK
1s07,OK
3m2i,OK
3gru,counts
4cca,OK
5fye,OK
1xp5,OK
6djh,OK
3hnp,OK
1iwq,OK
1tx4,OK
5vt3,OK
1qo1,counts
3fuw,OK
2e55,OK
3rpv,OK
2g94,OK
3bqr,OK
6i4t,OK
4eo9,OK
3dgp,OK
4p0v,OK
2eld,OK
4l6h,counts
6i4j,OK
5e4w,OK
2qky,OK
3fjn,OK
6rw3,OK
2oqi,OK
5akc,OK
5mug,OK
2xo8,OK
1ho8,OK
2eco,OK
6ffz,OK
6dnd,OK
1xb2,OK
3wan,OK
4mrv,OK
2al2,OK
1h2b,OK
1otj,OK
3ulk,OK
2zis,OK
1rg2,OK
6djz,counts
4w1x,OK
5gvm,OK
1fl2,OK
2j9m,OK
2evh,OK
6p11,counts
6h26,OK
6gub,OK
1ikn,OK
2bew,OK
4ge9,OK
5i2t,OK
4j9y,OK
2ooe,OK
2ad5,OK
1obh,OK
5i48,OK
3sfh,OK
3rpr,OK
2cwj,OK
3vu9,OK
5ccn,OK
6bcy,OK
1ylv,OK
4jsu,OK
3tno,OK
2x8c,OK
6b4p,OK
5xiu,OK
2hk3,OK
3lgo,OK
1pgn,OK
5ze2,OK
3fx4,OK
3a31,OK
2qka,OK
4m2p,OK
5k04,OK
5wnf,OK
5diu,OK
3o47,counts
4uyn,OK
6hyl,counts
1br2,counts
3rv8,OK
6bop,OK
5ufe,counts
2j0u,counts
2qga,OK
4a3v,OK
3q98,OK
2f0y,OK
2uw2,OK
3b1k,OK
3fut,OK
4wyd,OK
4a1n,OK
5hr3,OK
6mze,OK
3uwv,OK
2cvl,OK
4uox,OK
4mqq,OK
6fcp,OK
6ioj,OK
6a0y,OK
2poy,OK
4dy4,OK
6myz,OK
2fpi,OK
5lcq,OK
4n3z,counts
3kl4,OK
3pe1,OK
4rxd,OK
5hup,counts
4zvv,OK
4kgc,OK
1gnw,OK
1xan,OK
1pxn,OK
6ae8,OK
5uuo,OK
6dac,OK
5jqs,counts
5lwx,OK
1cq7,OK
6isg,counts
5u1t,OK
1zcy,OK
6jr7,OK
3qu4,OK
2b7p,OK
1okw,OK
5uav,OK
3ff1,OK
3qe0,OK
2vcf,OK
1umf,OK
4hdq,OK
5ups,OK
6r4d,OK
4i5i,OK
4zi2,OK
1w5q,OK
6q3f,OK
1zyd,OK
1lvk,OK
3qzf,OK
4hxx,OK
5twy,counts
1w0g,OK
3g7y,OK
5n9t,OK
5feg,counts
4m75,OK
6iad,OK
5aag,counts
5uyx,OK
5di9,OK
1cpg,OK
4twc,OK
3odl,OK
2hxk,OK
3pmg,OK
3r7v,OK
1p8j,OK
5ac2,OK
5uwj,OK
2p9q,OK
2r93,OK
1spx,OK
2owz,OK
2a5x,OK
3zuv,OK
1opr,OK
1m5v,OK
6c57,counts
6o5f,OK
3pyx,OK
5f24,OK
2ggm,OK
2f3s,OK
4qlq,OK
4gsk,OK
2h4h,OK
2npp,OK
3tat,OK
1l0n,OK
4u8t,OK
6ay4,OK
5d0z,OK
4yua,OK
4a15,OK
2g21,OK
3al0,OK
3mhs,OK
2ba0,OK
5zq1,OK
1b4x,OK
1e59,OK
4atq,OK
4bc6,counts
2c9o,OK
2rkw,OK
1o9e,OK
3dy4,OK
4cru,OK
5lu8,OK
6d5l,OK
5oyn,OK
5tso,OK
7at1,OK
3qne,OK
3zcg,OK
3c2o,OK
6spp,OK
4a9t,counts
1qf4,OK
6ifw,OK
4gp2,OK
6dih,OK
1w56,OK
4v8i,failed_download
5um9,OK
2hiv,OK
2c1t,OK
2ihp,OK
5nas,OK
6gmx,counts
1y1p,OK
6hpa,OK
1eft,OK
2ehq,OK
3v1y,OK
5fov,OK
2ycb,OK
1it6,OK
3o06,OK
3ua3,OK
1t4p,OK
1g8m,OK
4w9f,counts
4eqc,OK
1ny3,counts
6gvf,OK
6uyy,OK
4usd,counts
3d32,OK
3m6i,OK
5umz,OK
1rlg,OK
2zuc,OK
5ocw,OK
5xsm,OK
2f7m,OK
2jjh,OK
3ddp,OK
3d0e,OK
6p14,counts
2zbf,OK
5dw8,OK
3mr2,OK
4xyz,OK
2zqt,OK
2btr,OK
6ema,counts
5avt,OK
2vff,OK
1x2a,OK
3m3n,OK
1ime,OK
4z87,OK
1ie3,OK
6kdy,counts
2eun,OK
4v51,failed_download
4idy,OK
5x16,OK
3wds,OK
4y8q,OK
5t6k,counts
5k0t,counts
4jlq,OK
6a3c,OK
5ikn,OK
3d8h,OK
6qfr,counts
6ofc,OK
4b5b,OK
5xjr,OK
5mnj,counts
2ja2,OK
4its,OK
4jfm,OK
3ar9,OK
6c6p,OK
3zv3,OK
2e93,OK
5ts8,OK
4r3c,OK
3qrv,OK
3krf,OK
4gm9,OK
4cvy,OK
5xet,OK
3m29,OK
5d7a,OK
2wp8,counts
3pew,OK
6bva,counts
6cp0,OK
6c25,counts
3op4,OK
4k88,OK
1exc,OK
3d27,OK
3q7i,OK
2o02,OK
6a1n,OK
5frb,OK
5dt4,OK
4r0x,OK
3p4f,OK
5xs2,OK
5hhy,OK
2gdz,OK
1zob,OK
5ftv,OK
5tmg,OK
1sqw,OK
4o21,OK
1kmm,OK
2nvl,OK
4mra,OK
3zhu,OK
3skk,OK
5ead,OK
5ohl,counts
2i03,OK
4v3k,OK
1jw9,OK
2w6h,OK
4xo7,OK
2z6k,OK
1z3i,OK
3s8c,OK
4y8m,OK
3ewu,OK
4xve,OK
1njs,OK
3ujn,OK
1iy8,OK
4ljo,OK
3ng1,OK
3asu,OK
1hoo,OK
5itv,OK
1k90,OK
1gdh,OK
4yrn,counts
1v59,OK
1l0c,OK
1lrk,OK
2vlt,OK
3gfg,OK
4s22,OK
5szh,OK
5zch,OK
5eae,OK
2hke,OK
3rye,OK
3qe4,OK
4acm,counts
5svf,OK
1rdq,counts
5kfz,OK
5o40,OK
6czf,OK
2pia,OK
6iaz,OK
1wkh,OK
2vo0,OK
2y8l,OK
1dc4,OK
6qhe,OK
6eqj,OK
1emd,OK
1sfc,OK
1zcu,OK
2p68,OK
3bw6,OK
2r2i,OK
3tb5,OK
1xly,OK
6qs5,OK
4j0q,OK
6gci,counts
6r2d,OK
1nh2,OK
5upp,OK
5ovk,OK
1g0i,OK
3vtu,OK
1m1o,OK
1zkm,OK
2wsb,OK
1vj0,OK
3a7i,OK
5y2i,OK
5fp6,counts
5zco,OK
6rjc,OK
3ss6,OK
1u22,OK
6d5v,OK
3ekl,OK
4d82,OK
6gji,OK
2xnn,counts
1ijf,OK
4lyg,OK
3oer,OK
1dig,OK
4o4w,counts
6b1p,counts
4y9u,OK
5oue,OK
5lv2,OK
1hck,OK
3d14,OK
3dh9,OK
1dwu,OK
6jj9,OK
6e24,counts
3evt,OK
3w5c,OK
1rrp,OK
1kk6,OK
2r3m,OK
5k2i,OK
1ihx,OK
2ati,OK
4ac9,OK
4r7y,OK
3p1q,OK
6d88,OK
4cqn,OK
5l5z,OK
3gpj,OK
1stq,OK
2v64,OK
5nx8,OK
1n54,OK
3s1n,OK
1nf0,OK
6gs6,OK
5fbq,OK
5csc,OK
2ckh,OK
5ctt,OK
1kwo,counts
4io9,counts
6i2b,counts
3v4e,OK
2w8t,OK
5nr1,OK
4zkl,OK
2f2p,OK
3owp,counts
2xgt,OK
5auj,OK
1ryp,OK
5om9,OK
6n82,counts
6awa,OK
2xh1,OK
4xjl,OK
5oth,OK
5j9f,OK
2c1j,OK
1is7,OK
4mhs,OK
3c7k,OK
4o86,counts
5tir,OK
5mhx,OK
1skq,OK
1yrg,OK
1pzg,OK
4ltu,OK
4o27,counts
1qf9,OK
4ydq,counts
4b9b,OK
1gtp,OK
5k8w,OK
4lw2,OK
1jm6,OK
6nvm,OK
4o4l,OK
5n9f,OK
3qrx,OK
2r5t,OK
2xkd,counts
4e4t,OK
2ew8,OK
2qis,counts
1mab,OK
4xv6,OK
3dnd,OK
1k5g,OK
2rgn,OK
1x7x,OK
3mca,OK
3q6j,OK
5hjr,OK
4kvm,OK
5j77,OK
6g9h,OK
3loo,OK
4ept,OK
5eav,OK
4j0x,OK
4rld,OK
2vlu,OK
2cb1,OK
2tmg,OK
1ob5,OK
1mp5,OK
1crg,OK
1aeu,OK
2iq0,OK
1mr9,OK
3fmp,OK
2qlm,OK
5qqr,OK
4wyb,OK
3bxk,OK
1h50,OK
4hga,OK
4bsn,counts
5bk9,OK
1qn7,OK
1q81,OK
2hrc,OK
3bto,OK
2c4p,OK
5ket,counts
4ap4,OK
3g51,OK
6cpf,counts
1orv,OK
6d65,OK
3gzn,counts
2zir,OK
1ser,OK
4qp1,OK
2a9f,OK
4myt,OK
2ybf,OK
5cyi,OK
3paw,counts
6d5w,OK
3l74,OK
6ha3,OK
5ocg,OK
3a33,OK
3rc2,OK
3tz2,OK
1zsq,OK
3pen,OK
1e9g,OK
1noj,OK
4idm,OK
5bve,OK
4htg,OK
3vr8,OK
2wgh,OK
4hbk,OK
3gzq,OK
6n9f,failed_download
5cz7,OK
2etk,OK
4fuy,OK
2fys,OK
2a9k,OK
6acn,OK
1f5q,OK
2xsx,OK
2yje,counts
4fv4,counts
3nty,OK
6qft,counts
4l22,OK
4y6l,OK
1ds5,OK
6pa9,OK
5k00,OK
2g6z,OK
2bif,OK
3h85,OK
5aqq,counts
1x6v,OK
4a3e,OK
5dbr,counts
5j3u,OK
2vmv,OK
4h4i,OK
1d6s,OK
4uqf,OK
6qcj,OK
1aoi,OK
4qyj,counts
1phk,OK
1tqm,OK
3o2s,OK
4b3f,OK
5nin,OK
6d56,OK
2xh2,OK
1hhq,OK
3vwx,OK
5zza,OK
6dwe,OK
5v71,OK
6cur,OK
6hog,counts
2ihy,OK
4j9q,OK
2aw5,counts
3tb9,OK
1q5h,OK
4z0s,counts
6eud,OK
1q13,OK
821p,OK
2gu4,OK
6czy,OK
2p2m,OK
5g4i,OK
2f17,OK
1qq2,OK
4lsg,OK
1atn,OK
1ee9,OK
2adp,OK
6gr8,OK
6ag4,OK
6k02,OK
1wnf,OK
5n71,OK
1lyl,counts
5ykp,OK
5ytu,OK
4nho,OK
6gnn,OK
3k2c,OK
1pfw,OK
5lik,OK
2p98,OK
3cjq,OK
1vom,counts
2yho,OK
3fl5,OK
3e2n,OK
4emh,OK
5dt9,OK
4yl2,OK
1qir,OK
2i16,OK
1wdl,OK
5kr5,OK
3h9b,OK
4j8y,OK
5zzr,OK
4g84,OK
4eos,OK
2q93,OK
5hhg,OK
4dla,OK
3o8j,OK
3oaa,OK
1r9j,OK
2bha,OK
1qtq,OK
4ach,OK
3ezv,OK
3hzt,counts
5gzp,counts
1pg8,OK
6ih8,OK
2a5g,counts
1um0,OK
1e0t,OK
3r0q,counts
2nzl,counts
3sbo,OK
3auf,OK
1yzp,OK
4jhv,OK
2gjk,OK
5tus,OK
6ehu,OK
4ds8,counts
5nou,OK
1fvg,OK
5tvt,counts
3gp0,OK
3ecu,OK
1tbj,OK
1wu7,OK
3ag4,OK
1akb,OK
4o84,counts
1xjg,OK
4dhz,OK
5ywr,OK
1fq1,OK
1fbv,OK
4p7h,OK
2gn2,OK
4wnn,OK
3axy,OK
3id8,OK
6hb9,OK
5i5t,OK
2zmv,OK
1fbc,OK
2gcg,OK
3sj7,OK
3tq5,counts
5b83,OK
6sv3,OK
5cqw,OK
6qao,OK
2rc2,OK
3sp5,OK
3v9p,OK
5n3j,OK
4dup,OK
6p12,counts
3k3o,counts
4jdp,OK
1ox7,OK
3hjw,OK
5m1r,OK
5vq0,OK
3gfb,OK
6g4e,OK
6mm7,OK
4h9p,OK
1f1o,counts
5xlz,OK
5j23,OK
3e2p,OK
3tq3,OK
4ph4,OK
1m0w,counts
4cbr,OK
3ldq,OK
2gbc,OK
5is6,OK
3rfh,OK
1pjn,OK
1a1s,OK
4b1w,OK
6byf,OK
3upx,OK
4hpu,OK
2ahr,OK
1zht,OK
3l4s,OK
4jjk,OK
6h2u,OK
4bkz,OK
6bs2,OK
5b30,OK
4o2l,OK
5thl,OK
4cyh,OK
2psw,OK
1ksj,OK
4kwp,OK
3cai,OK
1n6p,OK
5cyp,counts
4psx,OK
5fa6,OK
5j3v,OK
1ae4,counts
1a4o,OK
4nle,OK
4jeu,OK
3ftw,OK
4mmo,OK
1vjv,OK
4x6a,OK
1bks,OK
4r51,OK
4zhs,OK
6dhd,OK
1pv9,OK
6mhc,counts
2aus,OK
4dnx,OK
4u96,OK
2gbi,OK
1vys,counts
1pae,OK
1s32,OK
5vn4,OK
3h0v,OK
4yry,OK
6s1r,OK
2jky,OK
3pvk,counts
1qcr,counts
4wg5,OK
1svg,OK
3wnq,OK
1uax,OK
1jez,OK
5i4r,OK
5jw6,OK
4tz6,counts
3r57,OK
3tiv,OK
5zwl,OK
4u71,OK
2v9j,OK
1g7s,counts
2xx6,OK
2zr3,OK
1ys9,OK
4avf,OK
2z8u,OK
1mxa,OK
4bwx,OK
3lk2,OK
2gu5,OK
2pbr,OK
4klz,OK
1x9w,counts
5i24,OK
2abw,OK
5t5c,OK
1ais,OK
3fx6,OK
1wxz,OK
4e0i,OK
4v5c,failed_download
2pty,OK
3r44,OK
3tze,counts
4aco,OK
3rwm,OK
5ero,OK
3rwq,OK
4tsk,OK
4hws,OK
2nul,counts
2abz,OK
1t0i,OK
4qvl,OK
1m6v,OK
5jms,counts
5o9q,OK
2hvy,OK
3uky,OK
6nv7,OK
3vjb,OK
1jkj,OK
1kjt,OK
3hv0,counts
4zyx,OK
1nf7,OK
3x33,OK
4u08,OK
5otd,OK
6dep,OK
4plg,OK
6eoc,OK
4g5r,counts
4jf1,OK
5nia,OK
1jsr,OK
4ye6,counts
3etd,OK
3n58,OK
2q3c,OK
2igx,OK
3wqe,OK
1h4l,OK
3niq,OK
3r49,OK
5cci,OK
3hl0,OK
4bdg,counts
1b0m,OK
3e04,OK
4u1a,OK
4dr0,OK
3kv9,OK
1rnj,OK
1wdm,OK
6blp,OK
3zkn,OK
1tk0,OK
6u6w,OK
4xw4,OK
4eak,OK
6bvz,OK
3wei,OK
3p87,counts
5anj,OK
2idv,OK
2bi9,OK
6ghr,OK
4ne6,OK
2oef,OK
2w0s,OK
2xaz,OK
2ggc,OK
4la7,OK
5kuw,OK
1m3u,OK
2vrw,OK
5tqb,OK
1pii,OK
3fi4,OK
2pvk,OK
4wvy,OK
4jip,OK
2qwl,OK
2clf,OK
1ejh,OK
6gfu,OK
4p10,OK
4g3h,OK
1ndp,OK
3gtv,OK
3n2k,OK
2inf,OK
3clt,OK
1svx,OK
6hwe,OK
1tl7,OK
4j0p,OK
2vr7,OK
2ov2,counts
5j9q,OK
5yg5,OK
5fwd,OK
4o54,OK
1lwt,OK
4hzk,OK
5qih,OK
3lv2,OK
2z0i,OK
5zoe,OK
4xyb,OK
5wxl,OK
4gsa,OK
1wb7,OK
1huj,OK
1aic,OK
4ioa,counts
4dl0,OK
3kxm,OK
4o52,counts
5jo2,OK
3v8e,OK
4ysm,OK
2w6f,OK
2xcl,OK
1p7g,OK
1jst,OK
2db3,OK
4bln,OK
1vhd,OK
3s6b,OK
5mzn,OK
3e76,OK
5j33,OK
5wgk,OK
3zks,OK
4j1h,OK
2ole,OK
3wow,OK
4gpz,OK
4aoz,OK
5xab,OK
5ht1,OK
3bzh,counts
3c66,OK
2xe6,OK
3ooy,OK
3agk,OK
5ze9,OK
4w9e,OK
1up5,OK
4v0k,OK
3agm,OK
1zcv,OK
4jih,OK
5dkj,OK
4gmx,OK
4ll4,OK
4gbu,OK
2c2v,OK
1ltk,OK
3qc4,OK
4gsl,OK
5l2n,OK
2ogm,counts
2qd2,OK
2wta,OK
1q6z,OK
2i3s,OK
4q5p,OK
1gzs,OK
5kdm,counts
3lvf,OK
5c7z,OK
6eu6,OK
6bwt,OK
3fb4,OK
5b6k,OK
4f6r,OK
6aby,OK
2dzo,OK
4d0m,OK
3w99,OK
5euf,counts
5ab0,OK
4hwt,OK
2bwy,OK
3gp2,OK
5emn,OK
5ov3,OK
1s06,OK
5k1g,OK
1u5o,OK
5l64,OK
4hat,OK
5dr9,OK
5omg,OK
3ftp,counts
1czi,OK
5eo6,OK
1y64,OK
2q21,OK
5ndj,failed_download
1ne6,OK
4r5c,OK
4ikb,OK
5d0s,OK
6bev,OK
3vr3,OK
6cup,OK
1vjc,counts
2z9x,OK
1rdx,OK
4jv4,counts
5frp,OK
4y69,OK
1x7g,OK
4e6a,OK
3glg,OK
4i6j,OK
6c9f,OK
4e5m,OK
3lwr,OK
6njr,OK
5e1k,distance
4r1r,OK
4yqm,counts
6c16,counts
4hb2,OK
2o8c,OK
1txj,OK
2w2h,counts
6knz,OK
2qcv,OK
6a50,OK
5omy,OK
2hy8,counts
2uvz,OK
5xco,OK
2qjy,OK
2vi8,OK
2z7g,OK
4v8a,failed_download
3w4y,OK
1mdb,OK
4ji7,OK
3ara,OK
1y1y,counts
5qr4,OK
4ntz,OK
6s30,OK
2grr,OK
3hq1,counts
1kfq,OK
2x6i,OK
4qbh,OK
1zoe,OK
1bbu,counts
5kty,OK
2pnf,OK
2azl,OK
5ens,OK
5ijg,OK
3ixq,OK
5t8t,OK
5ief,OK
1p2a,OK
4h5d,counts
2c3e,OK
5k35,OK
1aco,OK
3is3,OK
4xhl,OK
1ooj,OK
5zhx,counts
5obj,OK
1snf,OK
2h7v,OK
4b8l,OK
2xeh,OK
5bqp,OK
3ijr,OK
6mjl,OK
3av7,OK
5z65,OK
4ig4,OK
4c0s,OK
4y8r,OK
3tb3,OK
1en5,OK
4y6z,OK
5j59,OK
5f12,OK
5ox3,OK
5t31,counts
5mxm,OK
1ayz,OK
6gfx,OK
5zsp,OK
5xis,OK
3usr,OK
3x1w,OK
2xt6,OK
6h6k,OK
1bhn,OK
2f8c,OK
4d57,OK
4z8y,OK
2ja9,counts
1r9t,distance
6jr8,OK
3wnv,OK
1jb2,OK
3fdf,distance
3ksi,OK
5ezz,OK
1wl3,OK
4qxb,OK
1i3q,OK
1d3u,OK
1gz0,OK
2poe,OK
3uvk,OK
5cza,OK
6eih,OK
5aqf,OK
5ty3,OK
4yum,OK
1uip,OK
5wc5,OK
1a71,OK
1lez,OK
5xmu,OK
4q47,OK
4imy,OK
4z9x,OK
2zr4,OK
5j60,counts
1v5e,OK
1qgv,OK
5z86,OK
4jpu,OK
4z68,counts
4ds1,OK
1h3c,OK
3tp1,counts
1tcd,OK
1ej0,OK
3onw,OK
2pe2,OK
4hsg,counts
5gt3,OK
6r4u,OK
2b3h,OK
6dji,OK
6a7a,OK
4l16,OK
4u55,failed_download
6qqn,OK
2f9m,OK
4aec,OK
5mz3,OK
2ord,OK
5e7i,OK
4ut2,OK
5jlc,OK
1xtk,OK
3u9w,OK
1nj5,OK
3wgw,OK
3mrt,OK
4kvx,distance
1eab,OK
1o0s,OK
5xvi,OK
2bf4,OK
5mem,OK
2clh,OK
3e3p,OK
5a5k,counts
4h3e,OK
1r52,OK
3rs2,OK
1yla,OK
3mdj,OK
6a1r,OK
4u56,failed_download
2ys6,OK
1vq4,OK
1ynb,OK
5zjd,OK
3e7w,OK
2ja6,OK
1xmd,OK
2ycq,OK
4qwn,OK
4l3v,OK
5oy7,OK
5yee,OK
5fsa,OK
3zcv,OK
1ps0,OK
6htd,OK
2ff6,OK
2j8s,OK
5knd,OK
4maf,OK
5kqu,OK
5kye,OK
3ko6,OK
4v0c,counts
4dri,OK
5z20,OK
4l04,OK
4gts,OK
5v61,OK
1v11,OK
5npb,OK
3d3e,OK
4o0u,OK
2jdv,OK
5h5c,counts
1oir,OK
2nyb,OK
3frs,OK
3cyv,OK
4n4s,OK
4ktt,OK
4tv9,OK
3o5g,OK
1lev,OK
4oid,OK
5gpl,OK
1ykr,OK
4o3f,OK
5mff,OK
6qbm,OK
4gsv,OK
5aie,counts
4qel,OK
1chj,OK
1sms,OK
1doa,OK
3n32,OK
1ats,OK
3iaf,OK
5xij,OK
1a4l,OK
5kfc,OK
5exa,OK
4v85,failed_download
6sod,counts
1nu6,OK
2xex,OK
5z84,OK
3ey6,OK
6kg2,counts
6s53,OK
5hr5,OK
2i7t,OK
1tar,OK
1ce8,OK
2q8n,OK
2awg,OK
4fxs,OK
4hel,OK
1zw5,counts
4owr,OK
1zx9,OK
6utm,OK
